"seq_name","dr_match_name","replicate","dna_type","seq_depth","plate.id","year","season","sampling.date","lat","long","sample.type.year"
"SPR21D","SPR21",1,"DNA","Shallow",1,2015,"Summer","2015-08-06",51.21072,-63.92059,"Soil"
"SPR23D","SPR23",1,"DNA","Shallow",1,2015,"Summer","2015-08-07",51.1863,-63.9319,"Soil"
"ST21D","ST21",1,"DNA","Shallow",1,2015,"Summer","2015-08-08",51.45175,-63.80902,"Stream"
"ST27D","ST27",1,"DNA","Shallow",1,2015,"Summer","2015-08-09",50.91058,-63.24684,"Stream"
"SWL322D","SWL322",1,"DNA","Shallow",1,2015,"Summer","2015-08-04",50.21165,-63.91142,"Soilwater"
"SWL323D","SWL323",1,"DNA","Shallow",1,2015,"Summer","2015-08-07",51.18924,-63.90315,"Soilwater"
"SWL325D","SWL325",1,"DNA","Shallow",1,2015,"Summer","2015-08-07",51.17887,-63.92581,"Soilwater"
"SWL326D","SWL326",1,"DNA","Shallow",1,2015,"Summer","2015-08-07",51.18167,-63.92587,"Soilwater"
"SWL327D","SWL327",1,"DNA","Shallow",1,2015,"Summer","2015-08-07",51.18145,-63.92259,"Soilwater"
"SWPR13D","SWPR13",1,"DNA","Shallow",1,2015,"Summer","2015-08-02",51.36792,-63.87695,"Soilwater"
"SWPR16D","SWPR16",1,"DNA","Shallow",1,2015,"Summer","2015-08-03",51.30365,-63.86974,"Soilwater"
"SWPR18D","SWPR18",1,"DNA","Shallow",1,2015,"Summer","2015-08-04",51.30387,-63.85239,"Soilwater"
"SWPR20D","SWPR20",1,"DNA","Shallow",1,2015,"Summer","2015-08-05",51.20218,-63.92313,"Soilwater"
"SWPR21DSeq","SWPR21",1,"DNA","Deep",4,2015,"Summer","2015-08-06",51.21072,-63.92059,"Soilwater"
"SWPR21D","SWPR21",1,"DNA","Shallow",1,2015,"Summer","2015-08-06",51.21072,-63.92059,"Soilwater"
"SWPR23D","SWPR23",1,"DNA","Shallow",1,2015,"Summer","2015-08-07",51.1863,-63.9319,"Soilwater"
"SWT21D","SWT21",1,"DNA","Shallow",1,2015,"Summer","2015-08-08",51.45175,-63.80902,"Soilwater"
"SWT25D","SWT25",1,"DNA","Shallow",1,2015,"Summer","2015-08-08",51.61302,-63.67693,"Soilwater"
"SWT27D","SWT27",1,"DNA","Shallow",1,2015,"Summer","2015-08-09",50.91058,-63.24684,"Soilwater"
"SWT29D","SWT29",1,"DNA","Shallow",1,2015,"Summer","2015-08-10",51.33701,-63.61772,"Soilwater"
"T27D","T27",1,"DNA","Shallow",1,2015,"Summer","2015-08-09",50.91047,-63.24681,"Tributary"
"T37D","T37",1,"DNA","Shallow",1,2015,"Summer","2015-08-13",50.37239,-63.26387,"Tributary"
"T38D","T38",1,"DNA","Shallow",1,2015,"Summer","2015-08-13",50.56943,-63.19675,"Tributary"
"HW24D","HW24",1,"DNA","Shallow",5,2016,"Spring","2016-06-10",51.21285,-63.92264,"Hyporheic"
"HW24R","HW24",1,"cDNA","Shallow",6,2016,"Spring","2016-06-10",51.21285,-63.92264,"Hyporheic"
"HW25D","HW25",1,"DNA","Shallow",5,2016,"Spring","2016-06-10",51.20954,-63.42093,"Hyporheic"
"HW25R","HW25",1,"cDNA","Shallow",6,2016,"Spring","2016-06-10",51.20954,-63.42093,"Hyporheic"
"HW26D","HW26",1,"DNA","Shallow",5,2016,"Spring","2016-06-11",51.36657,-63.87721,"Hyporheic"
"HW26R","HW26",1,"cDNA","Shallow",6,2016,"Spring","2016-06-11",51.36657,-63.87721,"Hyporheic"
"HW27D","HW27",1,"DNA","Shallow",5,2016,"Spring","2016-06-11",51.36616,-63.87573,"Hyporheic"
"HW27R","HW27",1,"cDNA","Shallow",6,2016,"Spring","2016-06-11",51.36616,-63.87573,"Hyporheic"
"HW28R","HW28",1,"cDNA","Shallow",6,2016,"Spring","2016-06-12",51.20215,-63.92329,"Hyporheic"
"HW28D","HW28",1,"DNA","Shallow",6,2016,"Spring","2016-06-12",51.20215,-63.92329,"Hyporheic"
"HW30R","HW30",1,"cDNA","Shallow",6,2016,"Spring","2016-06-12",51.18623,-63.93188,"Hyporheic"
"HW30D","HW30",1,"DNA","Shallow",6,2016,"Spring","2016-06-12",51.18623,-63.93188,"Hyporheic"
"HW31D","HW31",1,"DNA","Shallow",6,2016,"Spring","2016-06-15",51.30344,-63.86294,"Hyporheic"
"HW31R","HW31",1,"cDNA","Shallow",7,2016,"Spring","2016-06-15",51.30344,-63.86294,"Hyporheic"
"HW32D","HW32",1,"DNA","Shallow",5,2016,"Spring","2016-06-13",51.30254,-63.87091,"Hyporheic"
"HW32R","HW32",1,"cDNA","Shallow",7,2016,"Spring","2016-06-13",51.30254,-63.87091,"Hyporheic"
"L3281R","L3281",1,"cDNA","Shallow",6,2016,"Spring","2016-06-12",50.57727,-63.46136,"Lake"
"L3281D","L3281",1,"DNA","Shallow",6,2016,"Spring","2016-06-12",50.57727,-63.46136,"Lake"
"L3282R","L3282",1,"cDNA","Shallow",6,2016,"Spring","2016-06-12",50.46541,-63.57906,"Lake"
"L3291D","L3291",1,"DNA","Shallow",5,2016,"Spring","2016-06-12",50.5621,-63.30718,"Lake"
"L3291R","L3291",1,"cDNA","Shallow",6,2016,"Spring","2016-06-12",50.5621,-63.30718,"Lake"
"L3292D","L3292",1,"DNA","Shallow",5,2016,"Spring","2016-06-12",50.47179,-63.42405,"Lake"
"L3292R","L3292",1,"cDNA","Shallow",6,2016,"Spring","2016-06-12",50.47179,-63.42405,"Lake"
"L330.C1R","L330.C1",1,"cDNA","Shallow",7,2016,"Spring","2016-06-13",NA,NA,"Lake"
"LR49DSeq","LR49",1,"DNA","Deep",8,2016,"Spring","2016-06-02",52.35835,-63.9938,"HeadwaterLakes"
"LR49R","LR49",1,"cDNA","Shallow",6,2016,"Spring","2016-06-02",52.35835,-63.9938,"HeadwaterLakes"
"LR49D","LR49",1,"DNA","Shallow",6,2016,"Spring","2016-06-02",52.35835,-63.9938,"HeadwaterLakes"
"LR50R","LR50",1,"cDNA","Shallow",6,2016,"Spring","2016-06-02",52.12788,-63.70666,"HeadwaterLakes"
"LR50D","LR50",1,"DNA","Shallow",6,2016,"Spring","2016-06-02",52.12788,-63.70666,"HeadwaterLakes"
"LR51D","LR51",1,"DNA","Shallow",5,2016,"Spring","2016-06-02",52.05113,-63.70082,"HeadwaterLakes"
"LR51R","LR51",1,"cDNA","Shallow",6,2016,"Spring","2016-06-02",52.05113,-63.70082,"HeadwaterLakes"
"LR52D","LR52",1,"DNA","Shallow",6,2016,"Spring","2016-06-03",52.0863,-63.83093,"HeadwaterLakes"
"LR53D","LR53",1,"DNA","Shallow",6,2016,"Spring","2016-06-03",52.05905,-63.84372,"Upriver"
"LR53R","LR53",1,"cDNA","Shallow",6,2016,"Spring","2016-06-03",52.05905,-63.84372,"Upriver"
"LR54D","LR54",1,"DNA","Shallow",6,2016,"Spring","2016-06-03",51.97409,-63.77726,"Upriver"
"LR54R","LR54",1,"cDNA","Shallow",6,2016,"Spring","2016-06-03",51.97409,-63.77726,"Upriver"
"LR55D","LR55",1,"DNA","Shallow",5,2016,"Spring","2016-06-05",51.77992,-63.71551,"Upriver"
"LR56D","LR56",1,"DNA","Shallow",6,2016,"Spring","2016-06-05",51.70283,-63.71917,"Upriver"
"LR56R","LR56",1,"cDNA","Shallow",6,2016,"Spring","2016-06-05",51.70283,-63.71917,"Upriver"
"LR57D","LR57",1,"DNA","Shallow",6,2016,"Spring","2016-06-09",50.38105,-63.26677,"Downriver"
"LR58D","LR58",1,"DNA","Shallow",6,2016,"Spring","2016-06-09",50.32945,-63.29131,"Downriver"
"LR58R","LR58",1,"cDNA","Shallow",6,2016,"Spring","2016-06-09",50.32945,-63.29131,"Downriver"
"LR59D","LR59",1,"DNA","Shallow",6,2016,"Spring","2016-06-09",50.32291,-63.36477,"Downriver"
"LR59R","LR59",1,"cDNA","Shallow",7,2016,"Spring","2016-06-09",50.32291,-63.36477,"Downriver"
"LR60D","LR60",1,"DNA","Shallow",5,2016,"Spring","2016-06-09",50.30492,-63.58691,"Downriver"
"LR60R","LR60",1,"cDNA","Shallow",6,2016,"Spring","2016-06-09",50.30492,-63.58691,"Downriver"
"LR61D","LR61",1,"DNA","Shallow",6,2016,"Spring","2016-06-09",50.31145,-63.48157,"Downriver"
"LR61R","LR61",1,"cDNA","Shallow",6,2016,"Spring","2016-06-09",50.31145,-63.48157,"Downriver"
"LR62R","LR62",1,"cDNA","Shallow",6,2016,"Spring","2016-06-09",50.317449,-63.31067,"Downriver"
"LR62D","LR62",1,"DNA","Shallow",6,2016,"Spring","2016-06-09",50.317449,-63.31067,"Downriver"
"LR63D","LR63",1,"DNA","Shallow",5,2016,"Spring","2016-06-11",51.38269,-63.58594,"Upriver"
"LR63R","LR63",1,"cDNA","Shallow",6,2016,"Spring","2016-06-11",51.38269,-63.58594,"Upriver"
"LR64D","LR64",1,"DNA","Shallow",5,2016,"Spring","2016-06-11",51.30358,-63.39372,"Upriver"
"LR64R","LR64",1,"cDNA","Shallow",6,2016,"Spring","2016-06-11",51.30358,-63.39372,"Upriver"
"LR65D","LR65",1,"DNA","Shallow",5,2016,"Spring","2016-06-11",51.27259,-63.35046,"Upriver"
"LR65R","LR65",1,"cDNA","Shallow",6,2016,"Spring","2016-06-11",51.27259,-63.35046,"Upriver"
"LR66R","LR66",1,"cDNA","Shallow",6,2016,"Spring","2016-06-12",51.18214,-63.36409,"Upriver"
"LR67D","LR67",1,"DNA","Shallow",6,2016,"Spring","2016-06-14",50.3096,-63.6232,"Downriver"
"LR67R","LR67",1,"cDNA","Shallow",7,2016,"Spring","2016-06-14",50.3096,-63.6232,"Downriver"
"LR68D","LR68",1,"DNA","Shallow",5,2016,"Spring","2016-06-14",50.31653,-63.76784,"Downriver"
"LR68R","LR68",1,"cDNA","Shallow",7,2016,"Spring","2016-06-14",50.31653,-63.76784,"Downriver"
"PR24DSeq","PR24",1,"DNA","Deep",8,2016,"Spring","2016-06-10",51.21285,-63.92264,"Stream"
"PR24D","PR24",1,"DNA","Shallow",6,2016,"Spring","2016-06-10",51.21285,-63.92264,"Stream"
"PR24R","PR24",1,"cDNA","Shallow",6,2016,"Spring","2016-06-10",51.21285,-63.92264,"Stream"
"PR25D","PR25",1,"DNA","Shallow",5,2016,"Spring","2016-06-10",51.20954,-63.92093,"Stream"
"PR25R","PR25",1,"cDNA","Shallow",6,2016,"Spring","2016-06-10",51.20954,-63.92093,"Stream"
"PR26D","PR26",1,"DNA","Shallow",5,2016,"Spring","2016-06-11",51.36657,-63.87721,"Stream"
"PR26R","PR26",1,"cDNA","Shallow",6,2016,"Spring","2016-06-11",51.36657,-63.87721,"Stream"
"PR27D","PR27",1,"DNA","Shallow",5,2016,"Spring","2016-06-11",51.36616,-63.87573,"Stream"
"PR27R","PR27",1,"cDNA","Shallow",6,2016,"Spring","2016-06-11",51.36616,-63.87573,"Stream"
"PR28D","PR28",1,"DNA","Shallow",5,2016,"Spring","2016-06-12",51.20215,-63.92329,"Stream"
"PR28R","PR28",1,"cDNA","Shallow",6,2016,"Spring","2016-06-12",51.20215,-63.92329,"Stream"
"PR29D","PR29",1,"DNA","Shallow",5,2016,"Spring","2016-06-12",51.2029,-63.92485,"Stream"
"PR29R","PR29",1,"cDNA","Shallow",6,2016,"Spring","2016-06-12",51.2029,-63.92485,"Stream"
"PR29-t2-D","PR29",2,"DNA","Shallow",6,2016,"Spring","2016-06-12",51.2029,-63.92485,"Stream"
"PR30D","PR30",1,"DNA","Shallow",5,2016,"Spring","2016-06-12",51.18623,-63.93188,"Stream"
"PR30-t2-D","PR30",2,"DNA","Shallow",6,2016,"Spring","2016-06-12",51.18623,-63.93188,"Stream"
"PR30R","PR30",1,"cDNA","Shallow",6,2016,"Spring","2016-06-12",51.18623,-63.93188,"Stream"
"PR31D","PR31",1,"DNA","Shallow",5,2016,"Spring","2016-06-15",51.30344,-63.86294,"Stream"
"PR31-t2-D","PR31",2,"DNA","Shallow",6,2016,"Spring","2016-06-15",51.30344,-63.86294,"Stream"
"PR31R","PR31",1,"cDNA","Shallow",7,2016,"Spring","2016-06-15",51.30344,-63.86294,"Stream"
"PR32R","PR32",1,"cDNA","Shallow",6,2016,"Spring","2016-06-13",51.30254,-63.87091,"Stream"
"RO101R","RO101",1,"cDNA","Shallow",6,2016,"Spring","2016-06-05",50.63185,-63.16687,"RO1"
"RO101D","RO101",1,"DNA","Shallow",6,2016,"Spring","2016-06-05",50.63185,-63.16687,"RO1"
"RO102D","RO102",1,"DNA","Shallow",5,2016,"Spring","2016-06-05",50.62154,-63.17035,"RO1"
"RO102R","RO102",1,"cDNA","Shallow",6,2016,"Spring","2016-06-05",50.62154,-63.17035,"RO1"
"RO103D","RO103",1,"DNA","Shallow",6,2016,"Spring","2016-06-05",50.54065,-63.22003,"RO1"
"RO103R","RO103",1,"cDNA","Shallow",6,2016,"Spring","2016-06-05",50.54065,-63.22003,"RO1"
"RO104D","RO104",1,"DNA","Shallow",6,2016,"Spring","2016-06-06",50.46759,-63.24461,"RO1"
"RO104R","RO104",1,"cDNA","Shallow",6,2016,"Spring","2016-06-06",50.46759,-63.24461,"RO1"
"RO105R","RO105",1,"cDNA","Shallow",6,2016,"Spring","2016-06-06",50.4438,-63.2303,"RO1"
"RO106D","RO106",1,"DNA","Shallow",5,2016,"Spring","2016-06-15",50.40915,-63.22786,"RO1"
"RO106-t2-D","RO106",2,"DNA","Shallow",6,2016,"Spring","2016-06-15",50.40915,-63.22786,"RO1"
"RO106R","RO106",1,"cDNA","Shallow",7,2016,"Spring","2016-06-15",50.40915,-63.22786,"RO1"
"RO230D","RO230",1,"DNA","Shallow",5,2016,"Spring","2016-06-01",50.67471,-63.24033,"RO2"
"RO230-t2-D","RO230",2,"DNA","Shallow",5,2016,"Spring","2016-06-01",50.67471,-63.24033,"RO2"
"RO230R","RO230",1,"cDNA","Shallow",6,2016,"Spring","2016-06-01",50.67471,-63.24033,"RO2"
"RO231D","RO231",1,"DNA","Shallow",6,2016,"Spring","2016-06-01",50.66413,-63.26339,"RO2"
"RO231R","RO231",1,"cDNA","Shallow",6,2016,"Spring","2016-06-01",50.66413,-63.26339,"RO2"
"RO232D","RO232",1,"DNA","Shallow",6,2016,"Spring","2016-06-02",50.8887,-63.22811,"RO2"
"RO232R","RO232",1,"cDNA","Shallow",7,2016,"Spring","2016-06-02",50.8887,-63.22811,"RO2"
"RO233D","RO233",1,"DNA","Shallow",6,2016,"Spring","2016-06-02",50.85346,-63.14424,"RO2"
"RO233R","RO233",1,"cDNA","Shallow",6,2016,"Spring","2016-06-02",50.85346,-63.14424,"RO2"
"RO234D","RO234",1,"DNA","Shallow",5,2016,"Spring","2016-06-03",50.84412,-63.18341,"RO2"
"RO234R","RO234",1,"cDNA","Shallow",6,2016,"Spring","2016-06-03",50.84412,-63.18341,"RO2"
"RO235D","RO235",1,"DNA","Shallow",5,2016,"Spring","2016-06-03",50.79803,-63.2,"RO2"
"RO235R","RO235",1,"cDNA","Shallow",7,2016,"Spring","2016-06-03",50.79803,-63.2,"RO2"
"RO236R","RO236",1,"cDNA","Shallow",6,2016,"Spring","2016-06-04",50.65737,-63.2671,"RO2"
"RO236D","RO236",1,"DNA","Shallow",6,2016,"Spring","2016-06-04",50.65737,-63.2671,"RO2"
"RO237D","RO237",1,"DNA","Shallow",6,2016,"Spring","2016-06-04",50.74194,-63.23214,"RO2"
"RO237R","RO237",1,"cDNA","Shallow",7,2016,"Spring","2016-06-04",50.74194,-63.23214,"RO2"
"RO238D","RO238",1,"DNA","Shallow",5,2016,"Spring","2016-06-04",50.72093,-63.26571,"RO2"
"RO238R","RO238",1,"cDNA","Shallow",6,2016,"Spring","2016-06-04",50.72093,-63.26571,"RO2"
"RO240D","RO240",1,"DNA","Shallow",5,2016,"Spring","2016-06-10",51.08335,-63.38289,"RO2"
"RO240R","RO240",1,"cDNA","Shallow",6,2016,"Spring","2016-06-10",51.08335,-63.38289,"RO2"
"RO241D","RO241",1,"DNA","Shallow",6,2016,"Spring","2016-06-10",51.0348,-63.29682,"RO2"
"RO241R","RO241",1,"cDNA","Shallow",6,2016,"Spring","2016-06-10",51.0348,-63.29682,"RO2"
"RO242R","RO242",1,"cDNA","Shallow",6,2016,"Spring","2016-06-10",51.05873,-63.19751,"RO2"
"RO242D","RO242",1,"DNA","Shallow",6,2016,"Spring","2016-06-10",51.05873,-63.19751,"RO2"
"RO243R","RO243",1,"cDNA","Shallow",6,2016,"Spring","2016-06-10",51.03102,-63.39302,"RO2"
"RO243D","RO243",1,"DNA","Shallow",6,2016,"Spring","2016-06-10",51.03102,-63.39302,"RO2"
"RO244D","RO244",1,"DNA","Shallow",6,2016,"Spring","2016-06-10",50.96748,-63.2967,"RO2"
"RO245D","RO245",1,"DNA","Shallow",6,2016,"Spring","2016-06-12",50.94175,-63.34061,"RO2"
"RO245R","RO245",1,"cDNA","Shallow",6,2016,"Spring","2016-06-12",50.94175,-63.34061,"RO2"
"SW24D","SW24",1,"DNA","Shallow",5,2016,"Spring","2016-06-10",51.21285,-63.92264,"Soilwater"
"SW24DSeq","SW24",1,"DNA","Deep",9,2016,"Spring","2016-06-10",51.21285,-63.92264,"Soilwater"
"SW24R","SW24",1,"cDNA","Shallow",6,2016,"Spring","2016-06-10",51.21285,-63.92264,"Soilwater"
"SW26D","SW26",1,"DNA","Shallow",5,2016,"Spring","2016-06-11",51.36657,-63.87721,"Soilwater"
"SW26R","SW26",1,"cDNA","Shallow",6,2016,"Spring","2016-06-11",51.36657,-63.87721,"Soilwater"
"SW27D","SW27",1,"DNA","Shallow",6,2016,"Spring","2016-06-11",51.36616,-63.87573,"Soilwater"
"SW27R","SW27",1,"cDNA","Shallow",6,2016,"Spring","2016-06-11",51.36616,-63.87573,"Soilwater"
"SW28R","SW28",1,"cDNA","Shallow",6,2016,"Spring","2016-06-12",51.20215,-63.92329,"Soilwater"
"SW28D","SW28",1,"DNA","Shallow",6,2016,"Spring","2016-06-12",51.20215,-63.92329,"Soilwater"
"SW30R","SW30",1,"cDNA","Shallow",6,2016,"Spring","2016-06-12",51.18623,-63.93188,"Soilwater"
"SW30D","SW30",1,"DNA","Shallow",6,2016,"Spring","2016-06-12",51.18623,-63.93188,"Soilwater"
"SW31D","SW31",1,"DNA","Shallow",6,2016,"Spring","2016-06-15",51.30344,-63.86294,"Soilwater"
"SW31R","SW31",1,"cDNA","Shallow",7,2016,"Spring","2016-06-15",51.30344,-63.86294,"Soilwater"
"T47D","T47",1,"DNA","Shallow",6,2016,"Spring","2016-06-14",50.3108,-63.66121,"Tributary"
"T47R","T47",1,"cDNA","Shallow",7,2016,"Spring","2016-06-14",50.3108,-63.66121,"Tributary"
"T48D","T48",1,"DNA","Shallow",6,2016,"Spring","2016-06-14",50.32102,-63.720285,"Tributary"
"T48R","T48",1,"cDNA","Shallow",7,2016,"Spring","2016-06-14",50.32102,-63.720285,"Tributary"
"HW33D","HW33",1,"DNA","Shallow",5,2016,"Summer","2016-08-04",51.36618,-63.87583,"Hyporheic"
"HW34D","HW34",1,"DNA","Shallow",5,2016,"Summer","2016-08-04",51.36654,-63.87719,"Hyporheic"
"HW34R","HW34",1,"cDNA","Shallow",7,2016,"Summer","2016-08-04",51.36654,-63.87719,"Hyporheic"
"HW35D","HW35",1,"DNA","Shallow",5,2016,"Summer","2016-08-05",51.21284,-63.92261,"Hyporheic"
"HW35R","HW35",1,"cDNA","Shallow",7,2016,"Summer","2016-08-05",51.21284,-63.92261,"Hyporheic"
"HW36D","HW36",1,"DNA","Shallow",5,2016,"Summer","2016-08-05",51.2095,-63.92092,"Hyporheic"
"HW36R","HW36",1,"cDNA","Shallow",7,2016,"Summer","2016-08-05",51.2095,-63.92092,"Hyporheic"
"HW37D","HW37",1,"DNA","Shallow",5,2016,"Summer","2016-08-07",51.20212,-63.9233,"Hyporheic"
"HW37R","HW37",1,"cDNA","Shallow",7,2016,"Summer","2016-08-07",51.20212,-63.9233,"Hyporheic"
"HW40D","HW40",1,"DNA","Shallow",5,2016,"Summer","2016-08-09",51.303572,-63.869197,"Hyporheic"
"HW40R","HW40",1,"cDNA","Shallow",7,2016,"Summer","2016-08-09",51.303572,-63.869197,"Hyporheic"
"HW42D","HW42",1,"DNA","Shallow",5,2016,"Summer","2016-08-10",51.30536,-63.8649,"Hyporheic"
"HW42R","HW42",1,"cDNA","Shallow",7,2016,"Summer","2016-08-10",51.30536,-63.8649,"Hyporheic"
"HW43D","HW43",1,"DNA","Shallow",5,2016,"Summer","2016-08-10",51.30408,-63.85194,"Hyporheic"
"L330D","L330",1,"DNA","Shallow",5,2016,"Summer","2016-08-05",51.18157,-63.92587,"Lake"
