"folder.path","file.path","original.name","ID.2015","pairend","final_name","dr_match_name","replicate","plate.id","year","dna_type","seq_depth","ext"
"./Raw/LaRomaine_2016_2","MI.M03992_0184.001.FLD0188.LR54R_R2.fastq.gz","LR54R",NA,"RVS","LR54R","LR54",1,6,"2016","cDNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0184.001.FLD0189.PR28R_R1.fastq.gz","PR28R",NA,"FWD","PR28R","PR28",1,6,"2016","cDNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0184.001.FLD0189.PR28R_R2.fastq.gz","PR28R",NA,"RVS","PR28R","PR28",1,6,"2016","cDNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0184.001.FLD0190.L328-2R_R1.fastq.gz","L328-2R",NA,"FWD","L3282R","L3282",1,6,"2016","cDNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0184.001.FLD0190.L328-2R_R2.fastq.gz","L328-2R",NA,"RVS","L3282R","L3282",1,6,"2016","cDNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0184.001.FLD0191.RO2-38R_R1.fastq.gz","RO2-38R",NA,"FWD","RO238R","RO238",1,6,"2016","cDNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0184.001.FLD0191.RO2-38R_R2.fastq.gz","RO2-38R",NA,"RVS","RO238R","RO238",1,6,"2016","cDNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0184.001.FLD0192.PR32R_R1.fastq.gz","PR32R",NA,"FWD","PR32R","PR32",1,6,"2016","cDNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0184.001.FLD0192.PR32R_R2.fastq.gz","PR32R",NA,"RVS","PR32R","PR32",1,6,"2016","cDNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0193.L230R_R1.fastq.gz","L230R",NA,"FWD","L330.C1R","L330.C1",1,7,"2016","cDNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0193.L230R_R2.fastq.gz","L230R",NA,"RVS","L330.C1R","L330.C1",1,7,"2016","cDNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0194.RO2-35R_R1.fastq.gz","RO2-35R",NA,"FWD","RO235R","RO235",1,7,"2016","cDNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0194.RO2-35R_R2.fastq.gz","RO2-35R",NA,"RVS","RO235R","RO235",1,7,"2016","cDNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0195.LR71R_R1.fastq.gz","LR71R",NA,"FWD","LR71R","LR71",1,7,"2016","cDNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0195.LR71R_R2.fastq.gz","LR71R",NA,"RVS","LR71R","LR71",1,7,"2016","cDNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0196.PR38R_R1.fastq.gz","PR38R",NA,"FWD","PR38R","PR38",1,7,"2016","cDNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0196.PR38R_R2.fastq.gz","PR38R",NA,"RVS","PR38R","PR38",1,7,"2016","cDNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0197.RO2-57R_R1.fastq.gz","RO2-57R",NA,"FWD","RO257R","RO257",1,7,"2016","cDNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0197.RO2-57R_R2.fastq.gz","RO2-57R",NA,"RVS","RO257R","RO257",1,7,"2016","cDNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0198.SW35R_R1.fastq.gz","SW35R",NA,"FWD","SW35R","SW35",1,7,"2016","cDNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0198.SW35R_R2.fastq.gz","SW35R",NA,"RVS","SW35R","SW35",1,7,"2016","cDNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0199.S36R_R1.fastq.gz","S36R",NA,"FWD","S36R","S36",1,7,"2016","cDNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0199.S36R_R2.fastq.gz","S36R",NA,"RVS","S36R","S36",1,7,"2016","cDNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0200.S36D_R1.fastq.gz","S36D",NA,"FWD","S36D","S36",1,7,"2016","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0200.S36D_R2.fastq.gz","S36D",NA,"RVS","S36D","S36",1,7,"2016","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0201.HW32R_R1.fastq.gz","HW32R",NA,"FWD","HW32R","HW32",1,7,"2016","cDNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0201.HW32R_R2.fastq.gz","HW32R",NA,"RVS","HW32R","HW32",1,7,"2016","cDNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0202.RO2-37R_R1.fastq.gz","RO2-37R",NA,"FWD","RO237R","RO237",1,7,"2016","cDNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0202.RO2-37R_R2.fastq.gz","RO2-37R",NA,"RVS","RO237R","RO237",1,7,"2016","cDNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0203.RO2-54R_R1.fastq.gz","RO2-54R",NA,"FWD","RO254R","RO254",1,7,"2016","cDNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0203.RO2-54R_R2.fastq.gz","RO2-54R",NA,"RVS","RO254R","RO254",1,7,"2016","cDNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0204.RO2-55R_R1.fastq.gz","RO2-55R",NA,"FWD","RO255R","RO255",1,7,"2016","cDNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0204.RO2-55R_R2.fastq.gz","RO2-55R",NA,"RVS","RO255R","RO255",1,7,"2016","cDNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0205.HW42R_R1.fastq.gz","HW42R",NA,"FWD","HW42R","HW42",1,7,"2016","cDNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0205.HW42R_R2.fastq.gz","HW42R",NA,"RVS","HW42R","HW42",1,7,"2016","cDNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0206.M17R_R1.fastq.gz","M17R",NA,"FWD","M17R","M17",1,7,"2016","cDNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0206.M17R_R2.fastq.gz","M17R",NA,"RVS","M17R","M17",1,7,"2016","cDNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0207.S37R_R1.fastq.gz","S37R",NA,"FWD","S37R","S37",1,7,"2016","cDNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0207.S37R_R2.fastq.gz","S37R",NA,"RVS","S37R","S37",1,7,"2016","cDNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0208.S37D_R1.fastq.gz","S37D",NA,"FWD","S37D","S37",1,7,"2016","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0208.S37D_R2.fastq.gz","S37D",NA,"RVS","S37D","S37",1,7,"2016","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0209.LR67R_R1.fastq.gz","LR67R",NA,"FWD","LR67R","LR67",1,7,"2016","cDNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0209.LR67R_R2.fastq.gz","LR67R",NA,"RVS","LR67R","LR67",1,7,"2016","cDNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0210.LR59R_R1.fastq.gz","LR59R",NA,"FWD","LR59R","LR59",1,7,"2016","cDNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0210.LR59R_R2.fastq.gz","LR59R",NA,"RVS","LR59R","LR59",1,7,"2016","cDNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0211.RO2R52R_R1.fastq.gz","RO2R52R",NA,"FWD","RO252R","RO252",1,7,"2016","cDNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0211.RO2R52R_R2.fastq.gz","RO2R52R",NA,"RVS","RO252R","RO252",1,7,"2016","cDNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0212.PR34R_R1.fastq.gz","PR34R",NA,"FWD","PR34R","PR34",1,7,"2016","cDNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0212.PR34R_R2.fastq.gz","PR34R",NA,"RVS","PR34R","PR34",1,7,"2016","cDNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0213.LR73R_R1.fastq.gz","LR73R",NA,"FWD","LR73R","LR73",1,7,"2016","cDNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0213.LR73R_R2.fastq.gz","LR73R",NA,"RVS","LR73R","LR73",1,7,"2016","cDNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0214.SW42R_R1.fastq.gz","SW42R",NA,"FWD","SW42R","SW42",1,7,"2016","cDNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0214.SW42R_R2.fastq.gz","SW42R",NA,"RVS","SW42R","SW42",1,7,"2016","cDNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0215.S39R_R1.fastq.gz","S39R",NA,"FWD","S39R","S39",1,7,"2016","cDNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0215.S39R_R2.fastq.gz","S39R",NA,"RVS","S39R","S39",1,7,"2016","cDNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0216.S39D_R1.fastq.gz","S39D",NA,"FWD","S39D","S39",1,7,"2016","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0216.S39D_R2.fastq.gz","S39D",NA,"RVS","S39D","S39",1,7,"2016","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0217.LR68R_R1.fastq.gz","LR68R",NA,"FWD","LR68R","LR68",1,7,"2016","cDNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0217.LR68R_R2.fastq.gz","LR68R",NA,"RVS","LR68R","LR68",1,7,"2016","cDNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0218.PR36R_R1.fastq.gz","PR36R",NA,"FWD","PR36R","PR36",1,7,"2016","cDNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0218.PR36R_R2.fastq.gz","PR36R",NA,"RVS","PR36R","PR36",1,7,"2016","cDNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0219.SWR34R_R1.fastq.gz","SWR34R",NA,"FWD","SW34R","SW34",1,7,"2016","cDNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0219.SWR34R_R2.fastq.gz","SWR34R",NA,"RVS","SW34R","SW34",1,7,"2016","cDNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0220.RO1-09R_R1.fastq.gz","RO1-09R",NA,"FWD","RO109R","RO109",1,7,"2016","cDNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0220.RO1-09R_R2.fastq.gz","RO1-09R",NA,"RVS","RO109R","RO109",1,7,"2016","cDNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0221.RO1-08R_R1.fastq.gz","RO1-08R",NA,"FWD","RO108R","RO108",1,7,"2016","cDNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0221.RO1-08R_R2.fastq.gz","RO1-08R",NA,"RVS","RO108R","RO108",1,7,"2016","cDNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0222.SW43R_R1.fastq.gz","SW43R",NA,"FWD","SW43R","SW43",1,7,"2016","cDNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0222.SW43R_R2.fastq.gz","SW43R",NA,"RVS","SW43R","SW43",1,7,"2016","cDNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0223.S40R_R1.fastq.gz","S40R",NA,"FWD","S40R","S40",1,7,"2016","cDNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0223.S40R_R2.fastq.gz","S40R",NA,"RVS","S40R","S40",1,7,"2016","cDNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0224.S40D_R1.fastq.gz","S40D",NA,"FWD","S40D","S40",1,7,"2016","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0224.S40D_R2.fastq.gz","S40D",NA,"RVS","S40D","S40",1,7,"2016","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0225.T47R_R1.fastq.gz","T47R",NA,"FWD","T47R","T47",1,7,"2016","cDNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0225.T47R_R2.fastq.gz","T47R",NA,"RVS","T47R","T47",1,7,"2016","cDNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0226.PR35R_R1.fastq.gz","PR35R",NA,"FWD","PR35R","PR35",1,7,"2016","cDNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0226.PR35R_R2.fastq.gz","PR35R",NA,"RVS","PR35R","PR35",1,7,"2016","cDNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0227.SW33R_R1.fastq.gz","SW33R",NA,"FWD","SW33R","SW33",1,7,"2016","cDNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0227.SW33R_R2.fastq.gz","SW33R",NA,"RVS","SW33R","SW33",1,7,"2016","cDNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0228.HW34R_R1.fastq.gz","HW34R",NA,"FWD","HW34R","HW34",1,7,"2016","cDNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0228.HW34R_R2.fastq.gz","HW34R",NA,"RVS","HW34R","HW34",1,7,"2016","cDNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0229.RO1-07R_R1.fastq.gz","RO1-07R",NA,"FWD","RO107R","RO107",1,7,"2016","cDNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0229.RO1-07R_R2.fastq.gz","RO1-07R",NA,"RVS","RO107R","RO107",1,7,"2016","cDNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0230.RO1-12R_R1.fastq.gz","RO1-12R",NA,"FWD","RO112R","RO112",1,7,"2016","cDNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0230.RO1-12R_R2.fastq.gz","RO1-12R",NA,"RVS","RO112R","RO112",1,7,"2016","cDNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0231.S42R_R1.fastq.gz","S42R",NA,"FWD","S42R","S42",1,7,"2016","cDNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0231.S42R_R2.fastq.gz","S42R",NA,"RVS","S42R","S42",1,7,"2016","cDNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0232.S42D_R1.fastq.gz","S42D",NA,"FWD","S42D","S42",1,7,"2016","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0232.S42D_R2.fastq.gz","S42D",NA,"RVS","S42D","S42",1,7,"2016","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0233.T48R_R1.fastq.gz","T48R",NA,"FWD","T48R","T48",1,7,"2016","cDNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0233.T48R_R2.fastq.gz","T48R",NA,"RVS","T48R","T48",1,7,"2016","cDNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0234.RO2-47R_R1.fastq.gz","RO2-47R",NA,"FWD","RO247R","RO247",1,7,"2016","cDNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0234.RO2-47R_R2.fastq.gz","RO2-47R",NA,"RVS","RO247R","RO247",1,7,"2016","cDNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0235.L330R_R1.fastq.gz","L330R",NA,"FWD","L330R","L330",1,7,"2016","cDNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0235.L330R_R2.fastq.gz","L330R",NA,"RVS","L330R","L330",1,7,"2016","cDNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0236.LR72R_R1.fastq.gz","LR72R",NA,"FWD","LR72R","LR72",1,7,"2016","cDNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0236.LR72R_R2.fastq.gz","LR72R",NA,"RVS","LR72R","LR72",1,7,"2016","cDNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0237.L333R_R1.fastq.gz","L333R",NA,"FWD","L333R","L333",1,7,"2016","cDNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0237.L333R_R2.fastq.gz","L333R",NA,"RVS","L333R","L333",1,7,"2016","cDNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0238.LR80R_R1.fastq.gz","LR80R",NA,"FWD","LR80R","LR80",1,7,"2016","cDNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0238.LR80R_R2.fastq.gz","LR80R",NA,"RVS","LR80R","LR80",1,7,"2016","cDNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0239.L330CM1R_R1.fastq.gz","L330CM1R",NA,"FWD","L330CM1R","L330CM1",1,7,"2016","cDNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0239.L330CM1R_R2.fastq.gz","L330CM1R",NA,"RVS","L330CM1R","L330CM1",1,7,"2016","cDNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0241.PR31R_R1.fastq.gz","PR31R",NA,"FWD","PR31R","PR31",1,7,"2016","cDNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0241.PR31R_R2.fastq.gz","PR31R",NA,"RVS","PR31R","PR31",1,7,"2016","cDNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0243.RO2-49R_R1.fastq.gz","RO2-49R",NA,"FWD","RO249R","RO249",1,7,"2016","cDNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0243.RO2-49R_R2.fastq.gz","RO2-49R",NA,"RVS","RO249R","RO249",1,7,"2016","cDNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0244.HW40R_R1.fastq.gz","HW40R",NA,"FWD","HW40R","HW40",1,7,"2016","cDNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0244.HW40R_R2.fastq.gz","HW40R",NA,"RVS","HW40R","HW40",1,7,"2016","cDNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0245.M19R_R1.fastq.gz","M19R",NA,"FWD","M19R","M19",1,7,"2016","cDNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0245.M19R_R2.fastq.gz","M19R",NA,"RVS","M19R","M19",1,7,"2016","cDNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0246.L332R_R1.fastq.gz","L332R",NA,"FWD","L332R","L332",1,7,"2016","cDNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0246.L332R_R2.fastq.gz","L332R",NA,"RVS","L332R","L332",1,7,"2016","cDNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0247.L330CM2R_R1.fastq.gz","L330CM2R",NA,"FWD","L330CM2R","L330CM2",1,7,"2016","cDNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0247.L330CM2R_R2.fastq.gz","L330CM2R",NA,"RVS","L330CM2R","L330CM2",1,7,"2016","cDNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0248.L330CM2D_R1.fastq.gz","L330CM2D",NA,"FWD","L330CM2D","L330CM2",1,7,"2016","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0248.L330CM2D_R2.fastq.gz","L330CM2D",NA,"RVS","L330CM2D","L330CM2",1,7,"2016","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0249.HW31R_R1.fastq.gz","HW31R",NA,"FWD","HW31R","HW31",1,7,"2016","cDNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0249.HW31R_R2.fastq.gz","HW31R",NA,"RVS","HW31R","HW31",1,7,"2016","cDNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0250.RO2-46R_R1.fastq.gz","RO2-46R",NA,"FWD","RO246R","RO246",1,7,"2016","cDNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0250.RO2-46R_R2.fastq.gz","RO2-46R",NA,"RVS","RO246R","RO246",1,7,"2016","cDNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0251.RO2-50R_R1.fastq.gz","RO2-50R",NA,"FWD","RO250R","RO250",1,7,"2016","cDNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0251.RO2-50R_R2.fastq.gz","RO2-50R",NA,"RVS","RO250R","RO250",1,7,"2016","cDNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0252.PR40R_R1.fastq.gz","PR40R",NA,"FWD","PR40R","PR40",1,7,"2016","cDNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0252.PR40R_R2.fastq.gz","PR40R",NA,"RVS","PR40R","PR40",1,7,"2016","cDNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0253.LR74R_R1.fastq.gz","LR74R",NA,"FWD","LR74R","LR74",1,7,"2016","cDNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0253.LR74R_R2.fastq.gz","LR74R",NA,"RVS","LR74R","LR74",1,7,"2016","cDNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0254.SW36R_R1.fastq.gz","SW36R",NA,"FWD","SW36R","SW36",1,7,"2016","cDNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0254.SW36R_R2.fastq.gz","SW36R",NA,"RVS","SW36R","SW36",1,7,"2016","cDNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0255.L331SR_R1.fastq.gz","L331SR",NA,"FWD","L331SR","L331S",1,7,"2016","cDNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0255.L331SR_R2.fastq.gz","L331SR",NA,"RVS","L331SR","L331S",1,7,"2016","cDNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0256.L330CM3D_R1.fastq.gz","L330CM3D",NA,"FWD","L330CM3D","L330CM3",1,7,"2016","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0256.L330CM3D_R2.fastq.gz","L330CM3D",NA,"RVS","L330CM3D","L330CM3",1,7,"2016","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2016_2","MI.M03992_0185.001.FLD0257.SW31R_R1.fastq.gz","SW31R",NA,"FWD","SW31R","SW31",1,7,"2016","cDNA","Shallow","_R1.fastq.gz"
